opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Mega Altaria ex Indeedee ex,mega-altaria-ex-indeedee-ex-b1,23,13,0,63.89,36,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-a2,9,5,0,64.29,14,0.0
Magnezone Oricorio,magnezone-b1a-oricorio-a3,50,27,0,64.94,77,0.0
Magnezone Heliolisk,magnezone-heliolisk-b1a,13,7,0,65.0,20,0.0
Mega Blaziken ex Heatmor,mega-blaziken-ex-heatmor-b1,23,11,1,65.71,35,0.0
Quaquaval,quaquaval-b2a,2,1,0,66.67,3,0.0
Wugtrio ex Chien-Pao ex,wugtrio-ex-a2b-chien-pao-ex-b2a,2,1,0,66.67,3,0.0
Mega Swampert ex Spiritomb,mega-swampert-ex-spiritomb-b2,2,1,0,66.67,3,0.0
Dialga ex Gholdengo ex,dialga-ex-a2-gholdengo-ex-b2a,2,1,0,66.67,3,0.0
Jolteon ex Greninja,jolteon-ex-b1-greninja-a1,4,2,0,66.67,6,0.0
Whimsicott ex Ariados,whimsicott-ex-b1-ariados-b1a,6,3,0,66.67,9,0.0
Gholdengo ex Probopass,gholdengo-ex-b2a-probopass-b1a,6,3,0,66.67,9,0.0
Mega Steelix ex Skarmory,mega-steelix-ex-b1a-skarmory-a2,4,2,0,66.67,6,0.0
Mega Blaziken ex Skeledirge,mega-blaziken-ex-b1-skeledirge-b2a,4,2,0,66.67,6,0.0
Tyrantrum,tyrantrum-b2,2,1,0,66.67,3,0.0
Silvally Rampardos,silvally-a3a-rampardos-a2,2,1,0,66.67,3,0.0
Mega Swampert ex Baxcalibur,mega-swampert-ex-b2-baxcalibur-b2a,2,1,0,66.67,3,0.0
Lycanroc,lycanroc-a3,2,1,0,66.67,3,0.0
Indeedee ex Mega Altaria ex,indeedee-ex-mega-altaria-ex-b1,2,1,0,66.67,3,0.0
Mega Altaria ex Furfrou,mega-altaria-ex-b1-furfrou-b1a,2,1,0,66.67,3,0.0
Mega Steelix ex,mega-steelix-ex-b1a,2,1,0,66.67,3,0.0
Mega Swampert ex,mega-swampert-ex-b2,2,1,0,66.67,3,0.0
Mega Gardevoir ex Mewtwo ex,mega-gardevoir-ex-b2-mewtwo-ex-a1,2,1,0,66.67,3,0.0
Mega Gardevoir ex Gengar ex,mega-gardevoir-ex-b2-gengar-ex-a1,2,1,0,66.67,3,0.0
Gholdengo ex,gholdengo-ex-b2a,2,1,0,66.67,3,0.0
Gholdengo ex Dialga ex,gholdengo-ex-b2a-dialga-ex-a2,44,21,0,67.69,65,0.0
Mega Blaziken ex Entei ex,mega-blaziken-ex-b1-entei-ex-a4a,15,7,0,68.18,22,0.0
Gholdengo ex Orthworm,gholdengo-ex-orthworm-b2a,26,12,0,68.42,38,0.0
Arceus ex Crobat,arceus-ex-crobat-a2a,7,3,0,70.0,10,0.0
Chien-Pao ex Baxcalibur,chien-pao-ex-baxcalibur-b2a,7,2,1,70.0,10,0.0
Mega Gardevoir ex Meloetta,mega-gardevoir-ex-meloetta-b2,39,15,1,70.91,55,0.0
Gholdengo ex Galarian Perrserker,gholdengo-ex-b2a-galarian-perrserker-b2,10,4,0,71.43,14,0.0
Jolteon ex Bellibolt ex,jolteon-ex-b1-bellibolt-ex-b2a,5,2,0,71.43,7,0.0
Mega Blaziken ex Greninja,mega-blaziken-ex-b1-greninja-a1,5,2,0,71.43,7,0.0
Mega Lopunny ex Lucario,mega-lopunny-ex-b1a-lucario-a2,23,9,0,71.88,32,0.0
Mega Blaziken ex,mega-blaziken-ex-b1,24,8,1,72.73,33,0.0
Pawmot Oricorio,pawmot-b2a-oricorio-a3,11,3,1,73.33,15,0.0
Aegislash Orthworm,aegislash-b2-orthworm-b2a,3,1,0,75.0,4,0.0
Mega Kangaskhan ex Oricorio,mega-kangaskhan-ex-b2-oricorio-a3,3,1,0,75.0,4,0.0
Darkrai ex Unown,darkrai-ex-a2-unown-a4,3,1,0,75.0,4,0.0
Meowscarada ex Teal Mask Ogerpon ex,meowscarada-ex-b2a-teal-mask-ogerpon-ex-b2,3,1,0,75.0,4,0.0
Gengar ex Mega Gardevoir ex,gengar-ex-a1-mega-gardevoir-ex-b2,3,1,0,75.0,4,0.0
Jolteon ex Leafeon ex,jolteon-ex-b1-leafeon-ex-a2a,3,1,0,75.0,4,0.0
Dragonite ex Dragonite,dragonite-ex-a3b-dragonite-a1,10,3,0,76.92,13,0.0
Rampardos Lucario,rampardos-lucario-a2,7,2,0,77.78,9,0.0
Dusknoir Houndstone,dusknoir-b1-houndstone-b2a,4,1,0,80.0,5,0.0
Entei ex Skeledirge,entei-ex-a4a-skeledirge-b2a,10,2,0,83.33,12,0.0
Flareon ex Skeledirge,flareon-ex-a3b-skeledirge-b2a,5,1,0,83.33,6,0.0
Skeledirge Blacephalon ex,skeledirge-b2a-blacephalon-ex-b2,6,1,0,85.71,7,0.0
Maushold,maushold-b2,6,1,0,85.71,7,0.0
Mega Kangaskhan ex Pichu,mega-kangaskhan-ex-b2-pichu-a4,6,1,0,85.71,7,0.0
Cofagrigus Gourgeist,cofagrigus-b1-gourgeist-b2,13,2,0,86.67,15,0.0
Meowscarada ex Ariados,meowscarada-ex-b2a-ariados-b1a,7,1,0,87.5,8,0.0
Oricorio,oricorio-a3,11,1,0,91.67,12,0.0
Charizard ex Oricorio,charizard-ex-a1-oricorio-a3,2,0,0,100.0,2,0.0
Jumpluff ex Mega Absol ex,jumpluff-ex-a4a-mega-absol-ex-b1,2,0,0,100.0,2,0.0
Porygon-Z Magby,porygon-z-b1a-magby-a4,2,0,0,100.0,2,0.0
Starmie ex Articuno ex,starmie-ex-articuno-ex-a1,2,0,0,100.0,2,0.0
Vanilluxe Slurpuff,vanilluxe-b2-slurpuff-a3b,2,0,0,100.0,2,0.0
Tinkaton ex Pichu,tinkaton-ex-a2b-pichu-a4,2,0,0,100.0,2,0.0
Paldean Clodsire ex Nihilego,paldean-clodsire-ex-a2b-nihilego-a3a,2,0,0,100.0,2,0.0
Mega Mawile ex,mega-mawile-ex-b2,2,0,0,100.0,2,0.0
Alolan Ninetales ex Swellow,alolan-ninetales-ex-swellow-b2,2,0,0,100.0,2,0.0
Mega Blaziken ex Magby,mega-blaziken-ex-b1-magby-a4,2,0,0,100.0,2,0.0
Armarouge ex Mega Charizard Y ex,armarouge-ex-b2a-mega-charizard-y-ex-b1a,2,0,0,100.0,2,0.0
Solgaleo ex Zangoose,solgaleo-ex-a3-zangoose-a4a,2,0,0,100.0,2,0.0
